"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Chalk impact|LSU_01:0000108","Chalky seeds|LSU_01:0000107","Days to heading|LSU_01:0000130","Emergence date|LSU_01:0000128","Grain length average|LSU_01:0000102","Grain length-width ratio average|LSU_01:0000105","Grain thickness average|LSU_01:0000104","Grain whiteness average|LSU_01:0000106","Grain width average|LSU_01:0000103","Harvest moisture|LSU_01:0000136","Harvest weight|LSU_01:0000137","Heading date|LSU_01:0000129","Plant height|LSU_01:0000132","Plot stand2|LSU_01:0000134","Plot stand|LSU_01:0000133","Ratoon moisture|LSU_01:0000139","Ratoon weight|LSU_01:0000140","Ratoon yield|LSU_01:0000141","Seedling vigor|LSU_01:0000131","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes"
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60328","192L1598","","plot","126479","19CLPYL598","1","1","598","24","3","test","","","","","","","","","","","11.36","9.2","85","96","6.84","2.78","2.24","37.3","2.46","22.58","11.95","181","108","","75","14.02","4.05","2739","5","70.23","63.87","7272.95",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49672","192L1599","","plot","127152","19CLPYL599","1","1","599","24","2","test","","","","","","","","","","","14.13","11.8","84","95","7.04","2.97","2.23","36.5","2.37","18.08","13.76","179","104","","80","11.62","3.16","2193","4","71.85","66.89","8855.44",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60745","192L1600","","plot","127216","19CLPYL600","1","1","600","24","1","test","","","","","","","","","","","16.29","12.1","88","96","6.65","2.71","2.33","37","2.45","26.2","16.02","184","106","","80","11.55","3.42","2374","4","69.59","64.67","9289.37",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58403","192L1601","","plot","125915","19CLPYL601","1","1","601","25","1","test","","","","","","","","","","","14.38","12.9","82","95","6.63","2.7","2.33","36.7","2.46","22.34","15.51","177","96","","85","6.9","2.3","1683","3","71.45","63.83","9466.09",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53374","192L1602","","plot","126990","19CLPYL602","1","1","602","25","2","test","","","","","","","","","","","15.13","13.2","87","95","6.99","2.86","2.39","37.6","2.44","18.91","14.35","182","99","","80","13.57","3.59","2438","3","68.91","64.12","9146.07",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47560","192L1603","","plot","126197","19CLPYL603","1","1","603","25","3","test","","","","","","","","","","","14.67","13.7","82","95","6.73","2.76","2.27","38.1","2.44","23.69","12.4","177","102","","80","13.84","3.75","2537","3","69.44","62.58","7434.64",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59392","192L1604","","plot","126404","19CLPYL604","1","1","604","25","4","test","","","","","","","","","","","18.4","11.9","85","95","7.02","2.77","2.25","38.3","2.53","21.18","14.95","180","108","","80","11.18","3.07","2143","3","70.99","67.25","9258.97",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58059","192L1605","","plot","126900","19CLPYL605","1","1","605","25","5","test","","","","","","","","","","","12.27","10.5","74","95","6.97","2.93","2.33","37.3","2.38","15.99","14.04","169","96","","80","10.46","3.64","2558","3","70.78","66.76","9265.52",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51486","192L1606","","plot","126491","19CLPYL606","1","1","606","25","6","test","","","","","","","","","","","12.63","12.6","84","95","6.69","2.73","2.32","37.8","2.45","15.31","14.52","179","106","","70","10.78","2.44","1707","4","69.36","64.44","9661.48",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58982","192L1607","","plot","126796","19CLPYL607","1","1","607","25","7","test","","","","","","","","","","","9.58","8.4","81","96","6.91","2.94","2.28","37.2","2.35","22.79","13.27","177","108","","70","11.92","4.75","3290","3","69.01","69.64","8048.33",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45071","192L1608","","plot","126325","19CLPYL608","1","1","608","25","8","test","","","","","","","","","","","16.25","13.8","83","95","7.09","3.06","2.22","37.5","2.32","19.48","15.6","178","100","","75","10.01","3.29","2329","3","69.2","63.7","9869.49",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46624","192L1609","","plot","125853","19CLPYL609","1","1","609","25","9","test","","","","","","","","","","","11.6","11","76","96","6.8","2.85","2.33","36.1","2.39","17.51","13.29","172","87","","80","6.92","2.45","1792","4","71.35","67.14","8614.53",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51782","192L1610","","plot","127000","19CLPYL610","1","1","610","25","10","test","","","","","","","","","","","10.34","7.8","80","95","6.89","2.81","2.31","37.5","2.45","17.32","13.04","175","90","","80","9.22","3.5","2493","4","71.26","66.41","8474.77",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60812","192L1611","","plot","126318","19CLPYL611","1","1","611","25","11","test","","","","","","","","","","","13.76","11.4","87","95","7.09","2.98","2.26","37.6","2.38","14.41","14.18","182","104","","80","8.68","2.45","1760","2","69.01","65.06","9537.43",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44270","192L1612","","plot","126206","19CLPYL612","1","1","612","25","12","test","","","","","","","","","","","18.61","17.5","86","95","6.91","2.88","2.4","37.8","2.4","12.04","12.07","181","93","","75","7.49","2.78","2021","3","68.41","62.92","8342.46",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46410","192L1613","","plot","125982","19CLPYL613","1","1","613","25","13","test","","","","","","","","","","","15.7","14.7","86","95","6.9","2.84","2.29","36.9","2.43","14.49","16.24","181","107","","70","7.36","2.3","1678","3","69.8","65.12","10911.14",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42778","192L1614","","plot","126836","19CLPYL614","1","1","614","25","14","test","","","","","","","","","","","17.16","14.7","87","95","6.95","2.81","2.36","39.9","2.47","12.55","15.08","182","106","","70","6.66","2.29","1680","4","71.56","65.57","10362.76",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42410","192L1615","","plot","126724","19CLPYL615","1","1","615","25","15","test","","","","","","","","","","","14.05","11.3","87","96","7.15","3.02","2.31","37.8","2.37","16.45","12.4","183","101","","70","9.73","3.26","2313","4","70.37","65.67","8142.4",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58589","192L1616","","plot","127154","19CLPYL616","1","1","616","25","16","test","","","","","","","","","","","15.52","12.5","87","95","6.93","2.82","2.3","38.8","2.46","18.45","13.96","182","103","","80","8.83","3.22","2309","3","71.99","67.33","8947.76",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48357","192L1617","","plot","125778","19CLPYL617","1","1","617","25","17","test","","","","","","","","","","","15.06","10.2","88","95","6.85","2.78","2.27","38.1","2.46","20.82","15.17","183","102","","75","6.6","2.59","1900","4","70.88","64.55","9440.78",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46937","192L1618","","plot","126572","19CLPYL618","1","1","618","25","18","test","","","","","","","","","","","12.92","12.9","89","96","7.09","2.95","2.38","38.3","2.4","17.68","13.97","185","103","","70","5.3","2.83","2103","4","70.97","66.87","9035.35",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55667","192L1619","","plot","126789","19CLPYL619","1","1","619","25","19","test","","","","","","","","","","","13.37","8.7","87","96","6.84","2.74","2.23","38.9","2.5","21.15","12.6","183","106","","70","10.6","2.57","1802","4","69.67","65.66","7807.96",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46908","192L1620","","plot","127083","19CLPYL620","1","1","620","25","20","test","","","","","","","","","","","15.27","12.7","81","96","7.04","2.85","2.25","37.6","2.47","19.19","13.1","177","94","","80","12.53","2.91","2003","3","70.23","65.93","8320.14",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58333","192L1621","","plot","126585","19CLPYL621","1","1","621","25","21","test","","","","","","","","","","","6.46","4.5","87","96","6.97","2.99","2.3","38.6","2.33","22.26","12.12","183","119","","80","19.42","3.85","2437","3","68.21","63.9","7402.75",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54122","192L1622","","plot","126869","19CLPYL622","1","1","622","25","22","test","","","","","","","","","","","12.15","9.8","91","96","6.87","2.82","2.31","35.8","2.44","19.5","14.3","187","108","","80","12","2.97","2053","3","69.14","65.61","9044.88",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55244","192L1623","","plot","126519","19CLPYL623","1","1","623","25","23","test","","","","","","","","","","","15.93","13.7","85","96","7.23","3.08","2.26","38.6","2.35","17.43","13.18","181","103","","70","10.88","2.61","1831","3","68.1","62.98","8552.96",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42645","192L1624","","plot","127121","19CLPYL624","1","1","624","25","24","test","","","","","","","","","","","15.52","12.7","90","95","6.71","2.69","2.31","38","2.49","20.48","12.92","185","103","","80","12.34","3.15","2169","4","70.51","65.75","8073.18",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60198","192L1625","","plot","126085","19CLPYL625","1","1","625","25","25","test","","","","","","","","","","","14.33","10","88","96","6.71","2.59","2.25","37","2.59","19.42","9.34","184","90","","70","9.37","2.91","2071","3","69.4","64.37","5911.59",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44432","192L1626","","plot","127245","19CLPYL626","1","1","626","26","25","test","","","","","","","","","","","14.71","9.3","90","95","6.72","2.57","2.21","37.3","2.61","18.63","12.28","185","105","","80","10.56","2.61","1838","3","69.2","64.12","7853.53",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42308","192L1627","","plot","126211","19CLPYL627","1","1","627","26","24","test","","","","","","","","","","","13.98","7.4","84","96","6.83","2.78","2.25","38.6","2.46","16.55","13.65","180","98","","80","11.89","2.55","1765","4","69.98","65.67","8953.21",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45864","192L1628","","plot","126978","19CLPYL628","1","1","628","26","23","test","","","","","","","","","","","16.43","14.5","83","96","7.22","3.07","2.28","38.4","2.35","17.47","13.81","179","110","","80","15.16","2.98","1988","4","68.55","63.61","8958.97",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53964","192L1629","","plot","126779","19CLPYL629","1","1","629","26","22","test","","","","","","","","","","","20.29","18.3","88","95","6.82","2.82","2.23","38","2.42","17.23","13.06","183","103","","85","11.69","2.93","2031","3","67.08","60.96","8493.65",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48511","192L1630","","plot","127256","19CLPYL630","1","1","630","26","21","test","","","","","","","","","","","13.32","10.4","85","95","6.97","2.89","2.26","36.7","2.41","18.85","13.8","180","107","","80","13.68","3.08","2088","3","70.85","66.14","8803.51",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42936","192L1631","","plot","126415","19CLPYL631","1","1","631","26","20","test","","","","","","","","","","","23.07","19.6","76","96","6.92","2.76","2.25","39.1","2.51","18.2","13.21","172","104","","80","13.72","3.27","2216","3","68.2","62.96","8491.06",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47934","192L1632","","plot","126504","19CLPYL632","1","1","632","26","19","test","","","","","","","","","","","15.29","9.4","88","96","7.03","2.9","2.16","38.3","2.42","22.63","12.73","184","103","","75","11.45","2.35","1637","4","70.47","66.18","7739.83",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55289","192L1633","","plot","125895","19CLPYL633","1","1","633","26","18","test","","","","","","","","","","","13.86","12","80","95","6.99","2.82","2.28","36.2","2.48","17.2","12.32","175","101","","80","9.13","2.84","2029","3","69.63","65.04","8013.47",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49783","192L1634","","plot","126220","19CLPYL634","1","1","634","26","17","test","","","","","","","","","","","16.81","14.5","86","96","7.01","2.9","2.19","35.5","2.42","17.87","14.03","182","96","","80","6.91","2.72","1988","4","69.88","65.99","9052.42",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56109","192L1635","","plot","126214","19CLPYL635","1","1","635","26","16","test","","","","","","","","","","","25.17","20.9","85","96","6.84","2.76","2.28","37.3","2.48","16.08","14.31","181","102","","80","4.37","2.17","1628","3","71.54","65.47","9440.36",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45305","192L1636","","plot","126673","19CLPYL636","1","1","636","26","15","test","","","","","","","","","","","13.36","11.7","91","95","7.32","3.18","2.23","37","2.3","20.57","14.37","186","116","","80","12.68","4.22","2893","3","68.16","61.88","8972.05",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57241","192L1637","","plot","126038","19CLPYL637","1","1","637","26","14","test","","","","","","","","","","","17.78","15.5","83","96","6.93","2.83","2.27","37.8","2.45","11.53","13.99","179","105","","70","3.2","1.78","1354","4","71.12","66.63","9726.87",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52391","192L1638","","plot","126985","19CLPYL638","1","1","638","26","13","test","","","","","","","","","","","20.76","16.9","87","96","6.85","2.78","2.22","36.4","2.46","13.75","14.83","183","121","","70","10.86","3.81","2671","4","69.7","64.36","10051.48",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60813","192L1639","","plot","126544","19CLPYL639","1","1","639","26","12","test","","","","","","","","","","","17.31","15.3","88","95","7.05","2.93","2.18","36.4","2.41","12.95","14.09","183","106","","80","10.58","3.67","2577","3","67.78","63.28","9637.12",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55598","192L1640","","plot","127075","19CLPYL640","1","1","640","26","11","test","","","","","","","","","","","12.67","10.7","82","95","7.02","2.97","2.3","35.9","2.36","12.65","14.09","177","92","","80","4.27","2.05","1539","3","69.77","65.5","9669.8",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48583","192L1641","","plot","126238","19CLPYL641","1","1","641","26","10","test","","","","","","","","","","","17.46","11.7","84","95","7.09","2.82","2.17","36.1","2.51","19.8","15.22","179","107","","80","10.25","3.36","2371","4","70.99","67.04","9591.87",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57686","192L1642","","plot","126495","19CLPYL642","1","1","642","26","9","test","","","","","","","","","","","14.73","8.3","87","95","6.5","2.63","1.94","39.6","2.47","21.74","15.01","182","107","","80","10.06","2.96","2093","3","71.85","60","9233.83",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44465","192L1643","","plot","126697","19CLPYL643","1","1","643","26","8","test","","","","","","","","","","","19.04","16.4","83","95","7.18","3.06","2.26","36.1","2.35","20.61","16.14","178","103","","90","8.83","2.74","1965","3","70.23","64.85","10072.02",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47440","192L1644","","plot","127094","19CLPYL644","1","1","644","26","7","test","","","","","","","","","","","15.16","8.7","89","96","6.93","2.86","1.93","38.1","2.42","20.99","13.51","185","99","","80","17.42","4.68","3036","4","70.93","65.15","8390.41",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60076","192L1645","","plot","127137","19CLPYL645","1","1","645","26","6","test","","","","","","","","","","","18.55","17.7","74","96","6.94","2.92","2.19","37.3","2.38","16.35","13.62","170","102","","80","11.27","2.56","1787","4","68.77","63.58","8954.35",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50972","192L1646","","plot","126335","19CLPYL646","1","1","646","26","5","test","","","","","","","","","","","17.39","10.9","85","95","7.07","2.95","1.97","39.1","2.4","15.77","14.63","180","99","","85","11.83","3.12","2163","3","69.66","64.57","9682.47",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48096","192L1647","","plot","125832","19CLPYL647","1","1","647","26","4","test","","","","","","","","","","","9.49","6.2","88","98","7.37","3.14","2.24","36.4","2.35","23.37","11.87","186","99","","70","16.18","5.6","3690","5","70.23","65.89","7150.11",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58348","192L1648","","plot","125917","19CLPYL648","1","1","648","26","3","test","","","","","","","","","","","11.69","7.4","87","95","6.89","2.7","1.89","37.5","2.55","22.38","13.7","182","105","","80","16.27","3.96","2607","3","69.1","65.14","8355.37",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55605","192L1649","","plot","125948","19CLPYL649","1","1","649","26","2","test","","","","","","","","","","","6.07","3.9","88","96","7.26","2.95","2.24","32.2","2.46","20.02","10.2","184","94","","80","12.01","3.76","2600","3","65.45","58.66","6413.47",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45401","192L1650","","plot","125970","19CLPYL650","1","1","650","26","1","test","","","","","","","","","","","16.11","11.5","83","95","6.77","2.81","1.93","38.1","2.41","17.8","13.08","178","94","","75","14.21","4.35","2931","3","71.44","64.31","8451.37",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44094","192L1651","","plot","126709","19CLPYL651","1","1","651","27","1","test","","","","","","","","","","","14.4","9.5","86","95","6.99","2.89","2.26","36.9","2.42","21.44","14.74","181","117","","70","13.2","4.2","2862","4","70.51","65.18","9101.27",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50754","192L1652","","plot","126032","19CLPYL652","1","1","652","27","2","test","","","","","","","","","","","12.01","5.5","82","95","7","2.97","1.95","37","2.36","19.86","12.46","177","106","","80","10.23","3.09","2183","3","70.7","67.35","7848.81",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60591","192L1653","","plot","125883","19CLPYL653","1","1","653","27","3","test","","","","","","","","","","","14.95","11.7","82","96","7.01","2.86","2.19","37.3","2.45","20.71","15.85","178","105","","70","8.54","2.66","1914","4","72.4","67.76","9872.76",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53631","192L1654","","plot","125877","19CLPYL654","1","1","654","27","4","test","","","","","","","","","","","11.78","7.8","81","95","7.2","3.29","1.99","36.7","2.19","19.16","14.12","176","100","","80","10.18","2.89","2039","3","71.19","66.36","8969.02",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44782","192L1655","","plot","126529","19CLPYL655","1","1","655","27","5","test","","","","","","","","","","","13.67","10.5","79","95","6.84","2.84","2.28","35.9","2.41","14.47","14.4","174","98","","90","10.53","4.04","2843","3","70.43","64.2","9680.24",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52897","192L1656","","plot","126076","19CLPYL656","1","1","656","27","6","test","","","","","","","","","","","8.19","4.4","89","95","7.3","3.11","1.99","36.7","2.35","25.25","12.06","184","106","","80","13.84","3.41","2308","3","68.28","63.63","7084.27",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52436","192L1657","","plot","126112","19CLPYL657","1","1","657","27","7","test","","","","","","","","","","","6.32","3.6","86","95","7.16","2.89","2.19","33.7","2.48","20.52","15.65","181","110","","80","13.55","3.72","2530","4","71.7","67.26","9777.8",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50828","192L1658","","plot","125874","19CLPYL658","1","1","658","27","8","test","","","","","","","","","","","16.56","12.9","88","97","7.08","2.9","1.91","38.8","2.44","25.04","11.51","185","93","","40","10.79","3.61","2531","5","69.53","64.25","6782.4",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48531","192L1659","","plot","127073","19CLPYL659","1","1","659","27","9","test","","","","","","","","","","","11.25","7.8","81","96","7","2.82","2.17","36.5","2.48","19.79","14.5","177","100","","80","7.07","2.12","1550","3","70.92","66.65","9137.28",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45058","192L1660","","plot","127214","19CLPYL660","1","1","660","27","10","test","","","","","","","","","","","17.66","12.4","80","96","6.86","2.68","1.87","39.3","2.56","18.34","14.58","176","100","","80","9.2","2.79","1993","4","71.95","66.76","9353.03",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47083","192L1661","","plot","126235","19CLPYL661","1","1","661","27","11","test","","","","","","","","","","","12.64","11.6","87","95","7.02","3","2.26","35.9","2.34","11.83","15.31","182","103","","80","3.46","2.2","1667","3","71.03","66.49","10611.59",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57955","192L1662","","plot","125921","19CLPYL662","1","1","662","27","12","test","","","","","","","","","","","14.1","9.5","85","95","7.08","2.9","1.91","37.2","2.44","11.98","16.47","180","104","","80","8.07","2.74","1979","3","69.11","64.65","11393.07",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47094","192L1663","","plot","125979","19CLPYL663","1","1","663","27","13","test","","","","","","","","","","","17.75","13.5","89","95","6.94","2.93","2.14","36.7","2.37","14.67","14.64","184","104","","85","9.55","3.43","2436","3","70.16","65.03","9815.24",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52590","192L1664","","plot","126859","19CLPYL664","1","1","664","27","14","test","","","","","","","","","","","13.24","8.9","87","96","7.05","2.82","1.93","39.3","2.5","11.72","13.82","183","101","","80","5.49","2.43","1803","4","72.06","66.44","9585.95",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49619","192L1665","","plot","126278","19CLPYL665","1","1","665","27","15","test","","","","","","","","","","","9.09","6.3","82","95","7.26","3.09","2.13","37","2.35","16.64","15.49","177","95","","80","9.36","3.64","2591","4","68.94","63.98","10147.71",""
